cross_section,width_0,width_1,width_2,width_3,width_4,width_5,width_6,width_7,width_8,width_9
0,10.039579,9.987579,9.994918,9.996047,9.993630,9.994082,9.995718,9.996047,9.989133,10.040733
1,10.032912,9.992912,9.989200,9.990000,9.999677,9.999800,9.990000,9.990000,9.995400,10.035400
2,10.039986,9.979986,9.989600,9.998600,9.989600,9.989600,9.989600,9.999800,9.988000,10.048000
3,10.025400,9.985400,9.999800,9.990000,9.989600,9.999800,9.998303,9.990000,9.997000,10.037000
4,10.042800,9.982800,9.990000,9.990200,9.989600,9.998005,9.998269,9.990000,9.989600,10.049600
5,10.039400,9.999400,9.989600,9.989600,9.999000,9.989600,9.989600,10.000200,9.989600,10.049600
6,10.044000,9.984000,10.000200,9.988800,9.999400,9.990000,9.989200,9.990000,9.998200,10.038200
7,10.041600,9.981600,9.990000,9.999800,9.990000,9.999680,9.999000,9.990000,9.990000,10.050000
8,10.036600,9.996600,9.997400,9.989600,9.999400,9.989600,9.999800,9.990000,9.988800,10.048800
9,10.033000,9.993000,9.988000,9.989600,9.999400,9.989600,9.999241,9.989600,9.998711,10.038711
10,10.044000,9.984000,9.990000,9.998200,9.989600,9.998261,9.989600,9.989600,9.996600,10.036600
11,10.035337,9.995337,9.999800,9.989200,9.999400,9.999800,9.989600,9.999400,9.988000,10.048000
12,10.045508,9.985508,9.990000,9.997772,9.988950,9.989753,10.000200,9.989600,9.998600,10.038600
13,10.034587,9.994587,9.988800,9.996742,9.989200,9.999314,9.989600,9.990000,9.996200,10.036200
14,10.045921,9.985921,9.993600,9.998200,9.999400,9.997893,9.989200,10.000200,9.988400,10.048400
15,10.037420,9.997420,9.987200,9.990000,9.989600,9.990000,9.999800,9.989600,9.989200,10.049200
16,10.038200,9.998200,9.986000,9.990000,9.999400,9.989600,9.999800,9.990000,9.998600,10.038600
17,10.042800,9.982800,9.993200,10.000200,9.999000,9.990000,9.985929,10.000200,9.986000,10.046000
18,10.031400,9.991400,9.985600,9.998600,9.989600,9.999800,9.989200,9.990000,9.995800,10.035800
19,10.042000,9.982000,9.999800,9.989600,9.987906,9.990000,9.998797,9.990000,9.988800,10.048800
20,10.040400,9.980400,9.999400,9.989600,10.000200,9.990000,9.989600,9.999800,9.988000,10.048000
21,10.033000,9.993000,9.990000,9.994200,9.999513,9.989682,9.998850,9.989600,9.999394,10.039394
22,10.044268,9.984268,10.000200,9.990000,9.988800,9.999307,9.989600,9.990000,9.996200,10.036200
23,10.045692,9.985692,9.990000,9.999000,9.990000,10.000200,9.999400,9.989600,9.988000,10.048000
24,10.037114,9.997114,9.996200,9.990000,9.999789,9.990000,9.998200,9.990000,9.985600,10.045600
25,10.036359,9.996359,9.988400,9.989600,9.999800,9.989200,9.989600,10.000200,9.998600,10.038600
26,10.048800,9.988800,9.990000,9.999800,9.989600,9.999800,9.989200,9.989600,9.995800,10.035800
27,10.036200,9.996200,9.990000,9.995800,9.989600,9.995800,9.999400,9.990000,9.987600,10.047600
28,10.038145,9.998145,9.989600,9.989600,9.989600,9.990000,9.998200,9.989600,9.997400,10.037400
29,10.046800,9.986800,10.000200,9.988400,9.999000,9.988800,9.999000,9.990000,9.994600,10.034600
30,10.041377,9.981377,9.990000,10.000200,9.989600,10.000200,9.989200,9.999800,9.988400,10.048400
31,10.033042,9.993042,9.990000,10.000200,9.999000,9.988400,9.999000,9.989600,9.999400,10.039400
32,10.039056,9.979056,10.000200,9.987600,9.999800,9.989600,9.999999,9.990000,9.995000,10.035000
33,10.037085,9.977085,9.990000,9.999800,9.988800,9.999367,9.990000,9.998600,9.989600,10.049600
34,10.030600,9.990600,9.989600,9.999000,9.989600,9.999800,9.999400,9.990000,9.998600,10.038600
35,10.040783,9.980783,9.999400,9.980800,9.999400,9.989200,9.989200,9.989200,9.996600,10.036600
36,10.041610,9.981610,9.989600,9.999794,9.999800,9.999800,9.999800,9.989600,9.988800,10.048800
37,10.034869,9.994869,10.000200,9.988400,9.988968,9.998303,9.990000,9.989600,9.998600,10.038600
38,10.045600,9.985600,9.987600,9.997423,9.988800,9.989600,9.997400,9.989600,9.997400,10.037400
39,10.045200,9.985200,9.988400,10.000200,10.000200,9.989600,9.999800,9.989600,9.989200,10.049200
40,10.036200,9.996200,9.996400,9.990000,10.000200,9.999203,9.989600,9.998200,9.999000,10.039000
41,10.036006,9.996006,9.986800,9.990000,9.990000,9.999186,9.990000,9.989600,9.996200,10.036200
42,10.047600,9.987600,10.000200,9.999800,9.989114,9.990000,9.999800,9.990000,9.988000,10.048000
43,10.046000,9.986000,9.989600,9.999800,9.989910,9.998924,9.990000,9.990000,9.997800,10.037800
44,10.038205,9.998205,9.988800,9.990000,9.999105,9.990000,9.990000,9.999800,9.989600,10.049600
45,10.045600,9.985600,9.995800,9.989600,9.998911,10.000200,9.999400,9.989600,9.989600,10.049600
46,10.043200,9.983200,9.990000,9.999800,9.989600,9.998969,9.998123,9.990000,9.998600,10.038600
47,10.031000,9.991000,9.985600,9.999400,9.989600,9.988218,9.990000,10.000200,9.990000,10.050000
48,10.041600,9.981600,10.000200,9.990000,9.999742,9.990000,9.999800,9.990000,9.988800,10.048800
49,10.033614,9.993614,9.999400,9.988000,9.999521,9.998906,9.990000,9.990000,9.998200,10.038200
50,10.035685,9.995685,10.000200,9.989367,9.990000,9.998200,9.989200,9.999800,9.989490,10.049490
51,10.046800,9.986800,9.990000,9.998895,9.990000,9.998200,9.998200,9.990000,9.988400,10.048400
52,10.036504,9.996504,9.990000,9.989600,9.989200,9.990000,9.999400,9.988800,9.998200,10.038200
53,10.047600,9.987600,9.996200,9.989600,9.997161,9.990000,9.997800,9.989600,9.995400,10.035400
54,10.045229,9.985229,9.990000,9.999800,9.989600,9.999400,9.987419,10.000200,9.986000,10.046000
55,10.038486,9.998486,9.988800,9.989200,9.997000,9.989200,9.999078,9.989600,9.995534,10.035534
56,10.046400,9.986400,10.000200,9.990000,9.998600,9.989600,9.998702,9.990000,9.988000,10.048000
57,10.039400,9.999400,9.990000,9.999800,9.989600,9.999800,9.988800,10.000200,9.988400,10.048400
58,10.046375,9.986375,9.990000,9.999800,9.990000,9.999000,9.998484,9.989600,9.997800,10.037800
59,10.029361,9.989361,9.990000,9.999800,9.999800,9.999800,9.987421,9.999800,9.988177,10.048177
60,10.038400,9.978400,9.999800,9.986369,9.990000,10.000200,9.989428,9.990000,9.998200,10.038200
61,10.040000,9.980000,9.990000,9.993400,9.990000,9.990000,9.999800,9.989600,9.989600,10.049600
62,10.028798,9.988798,9.993600,9.986529,9.998717,9.989267,10.000200,9.990000,9.989200,10.049200
63,10.029593,9.989593,9.986400,9.989200,9.999400,9.999800,9.989600,9.990000,9.998200,10.038200
64,10.038400,9.978400,9.994000,10.000200,9.990000,9.999800,9.989600,9.999800,9.989600,10.049600
65,10.029947,9.989947,9.987600,9.998200,9.999800,9.990000,10.000200,9.989600,9.989600,10.049600
66,10.038618,9.978618,9.999400,9.989200,9.999800,9.999800,9.989200,9.990000,9.997400,10.037400
67,10.033010,9.993010,9.990000,9.990000,9.989600,9.999800,9.989200,9.999800,9.988800,10.048800
