cross_section,width_0,width_1,width_2,width_3,width_4,width_5,width_6,width_7,width_8,width_9
0,10.041667,9.989667,9.995718,9.996047,9.993764,9.994082,9.995718,9.996047,9.989133,10.040733
1,10.035000,9.995000,9.990000,9.990000,9.999811,9.999800,9.990000,9.990000,9.995400,10.035400
2,10.043600,9.983600,9.990000,9.999800,9.990000,9.989600,9.990000,9.999800,9.988000,10.048000
3,10.033800,9.993800,10.000200,9.990000,9.989600,9.999800,9.999162,9.989600,9.996600,10.036600
4,10.044800,9.984800,9.989631,9.999800,9.990000,9.999176,9.997861,9.989600,9.989600,10.049600
5,10.039000,9.999000,9.990000,9.990000,9.999800,9.990000,9.989600,9.998200,9.989600,10.049600
6,10.046400,9.986400,9.999800,9.988000,9.999800,9.990000,9.997800,9.989600,9.998600,10.038600
7,10.042800,9.982800,9.990000,9.998200,9.990000,9.998600,9.989165,9.998643,9.987048,10.047048
8,10.034200,9.994200,9.989600,9.999800,10.000200,9.988280,9.998337,9.990000,9.996600,10.036600
9,10.045677,9.985677,9.999400,9.989600,9.999099,9.989250,9.998377,9.990000,9.986800,10.046800
10,10.046000,9.986000,9.989600,9.999400,9.989812,9.999000,9.989600,10.000200,9.998600,10.038600
11,10.039800,9.999800,9.990000,9.989600,9.998851,9.999445,9.989600,10.000200,9.989600,10.049600
12,10.047828,9.987828,10.000200,9.988000,9.988800,9.990000,9.999800,9.990000,9.999400,10.039400
13,10.031800,9.991800,9.990000,9.999400,9.989919,9.999800,9.989600,9.990000,9.997800,10.037800
14,10.031400,9.991400,9.990000,9.998600,9.999773,9.998515,9.989200,9.999800,9.988800,10.048800
15,10.041200,9.981200,10.000200,9.989200,9.989600,9.989357,9.999800,9.990000,9.989200,10.049200
16,10.042000,9.982000,10.000200,9.989586,10.000200,9.990000,10.000200,9.990000,9.999800,10.039800
17,10.033315,9.993315,9.990000,9.999800,9.999800,9.989600,9.989200,10.000200,9.988800,10.048800
18,10.034542,9.994542,9.990000,9.990000,9.990000,10.000200,9.989600,9.989600,9.999000,10.039000
19,10.044800,9.984800,9.989600,9.999800,9.988400,10.000058,9.999400,9.989600,9.996600,10.036600
20,10.044818,9.984818,9.999800,9.989200,9.999000,9.989200,9.989579,10.000200,9.988400,10.048400
21,10.034650,9.994650,9.989600,9.990000,9.999800,9.990000,9.998913,9.990000,9.998200,10.038200
22,10.044399,9.984399,9.996600,9.989085,9.988000,9.999800,9.989600,9.990000,9.996200,10.036200
23,10.045903,9.985903,9.990000,9.998655,9.989600,9.999800,10.000200,9.990000,9.987600,10.047600
24,10.034090,9.994090,9.997800,9.989018,9.999000,9.990000,9.999400,9.989600,9.996600,10.036600
25,10.036083,9.996083,9.987200,9.989200,10.000200,9.988000,9.999800,9.989600,9.987846,10.047846
26,10.046000,9.986000,9.995600,10.000200,9.989600,9.999247,9.990000,9.989600,9.996200,10.036200
27,10.034600,9.994600,9.990000,9.995000,9.989600,9.999491,9.999767,9.990000,9.988800,10.048800
28,10.038621,9.998621,9.989600,9.989600,9.999400,9.989600,9.999410,9.989200,9.989600,10.049600
29,10.045600,9.985600,9.995800,9.989600,9.995920,9.989600,9.989600,9.989200,9.998200,10.038200
30,10.030613,9.990613,9.990000,9.998600,9.999659,9.999177,9.998965,9.989600,9.989200,10.049200
31,10.031000,9.991000,9.990000,9.998237,9.989200,9.989600,9.999800,9.989600,9.988000,10.048000
32,10.043881,9.983881,9.999800,9.988464,9.999518,9.989600,9.989600,9.990000,9.999318,10.039318
33,10.036725,9.996725,9.990000,9.989200,9.989600,9.999553,9.988400,9.999800,9.988800,10.048800
34,10.038200,9.998200,9.989600,9.999800,9.989600,9.999400,9.999800,9.990000,9.997400,10.037400
35,10.044000,9.984000,9.999800,9.989200,9.999723,9.989600,9.999537,9.989600,9.997000,10.037000
36,10.039400,9.979400,9.989600,9.988800,9.999800,9.989674,9.988000,10.000200,9.988800,10.048800
37,10.032135,9.992135,9.990000,9.993800,9.989600,9.999400,9.989600,9.989600,9.997400,10.037400
38,10.040000,9.980000,9.990000,9.998600,9.990000,9.989600,9.997000,9.990000,9.997000,10.037000
39,10.040255,9.980255,9.997600,10.000200,9.999800,9.989600,9.999800,9.989200,9.989200,10.049200
40,10.031400,9.991400,9.990000,9.990000,9.999800,9.999800,9.989600,9.997000,9.995400,10.035400
41,10.039485,9.979485,9.989600,9.999400,9.985600,9.999800,9.990000,9.988000,9.993800,10.033800
42,10.045831,9.985831,9.999800,9.986400,10.000200,9.990000,10.000200,9.990000,9.986800,10.046800
43,10.036611,9.996611,9.990000,9.988000,9.989200,10.000200,9.989600,9.990000,9.994600,10.034600
44,10.042800,9.982800,9.988400,9.999800,9.988864,9.990000,9.988400,9.999800,9.987200,10.047200
45,10.035000,9.995000,9.987200,9.988400,9.999083,9.999800,9.999400,9.989600,9.989200,10.049200
46,10.036582,9.996582,9.997800,9.989600,9.989600,9.999800,9.997071,9.990000,9.994600,10.034600
