cross_section,width_0,width_1,width_2,width_3,width_4,width_5,width_6,width_7,width_8,width_9
0,10.042067,9.990067,9.995318,9.996047,9.993753,9.994009,9.991584,9.996047,9.987933,10.039533
1,10.035400,9.995400,9.989600,9.990000,9.999800,9.999727,9.997631,9.990000,9.994200,10.034200
2,10.039600,9.979600,9.990400,9.999400,9.988973,9.985819,9.986890,9.999800,9.986800,10.046800
3,10.029400,9.989400,9.989600,9.998200,9.989600,9.998350,9.989600,9.990000,9.997000,10.037000
4,10.040400,9.980400,9.993600,9.999400,9.988800,9.996328,9.999009,9.990000,9.990000,10.050000
5,10.033934,9.993934,9.988400,9.986400,9.999000,9.988791,9.989977,10.000200,9.989200,10.049200
6,10.042960,9.982960,9.995600,9.985600,9.999800,9.989759,9.990000,9.990000,9.999400,10.039400
7,10.042797,9.982797,9.988400,9.999800,9.989600,9.999748,10.000200,9.989600,9.990000,10.050000
8,10.035274,9.995274,9.990000,9.990000,9.999940,9.990000,9.999800,9.990000,9.990000,10.050000
9,10.035000,9.995000,9.990000,9.989600,9.998600,9.988400,9.999745,9.990000,9.999400,10.039400
10,10.043600,9.983600,9.990000,10.000200,9.989600,9.999800,9.989600,9.990000,9.997000,10.037000
11,10.036272,9.996272,9.990000,9.989200,9.998832,9.999800,9.990000,10.000200,9.988400,10.048400
12,10.046294,9.986294,9.990000,10.000200,9.989740,9.990000,9.999800,9.989600,9.999000,10.039000
13,10.033800,9.993800,9.990000,9.999000,9.990000,9.998944,9.989200,9.990000,9.996200,10.036200
14,10.045176,9.985176,9.990000,9.999800,9.998823,9.999955,9.989600,9.999800,9.989600,10.049600
15,10.037935,9.997935,9.985200,9.989600,9.989451,9.989972,10.000200,9.990000,9.989600,10.049600
16,10.038281,9.998281,9.986400,9.990000,9.999749,9.990000,9.999800,9.990000,9.999000,10.039000
17,10.042000,9.982000,9.990000,9.999800,10.000200,9.990000,9.986532,10.000200,9.986475,10.046475
18,10.032314,9.992314,9.990000,10.000200,9.990000,9.999651,9.990000,9.989600,9.997800,10.037800
19,10.042800,9.982800,10.000200,9.989578,9.988585,9.995928,9.999068,9.989600,9.990000,10.050000
20,10.041200,9.981200,9.999400,9.990000,9.996879,9.989836,9.989600,10.000200,9.990000,10.050000
21,10.032200,9.992200,9.990000,9.995000,9.999439,9.988028,9.999105,9.990000,9.999400,10.039400
22,10.044000,9.984000,10.000200,9.988473,9.989600,9.998690,9.990000,9.990000,9.997800,10.037800
23,10.045246,9.985246,9.990000,10.000200,9.990000,10.000058,10.000200,9.990000,9.988800,10.048800
24,10.036760,9.996760,9.990000,9.988800,9.999400,9.990000,9.999800,9.990000,9.989600,10.049600
25,10.036216,9.996216,9.990000,9.988400,9.998680,9.988675,9.990000,9.990000,9.999598,10.039598
26,10.048800,9.988800,9.989600,9.999800,9.989600,9.999800,9.989600,9.989600,9.997400,10.037400
27,10.036600,9.996600,9.990000,9.999000,9.989600,9.999800,9.999400,9.989600,9.987200,10.047200
28,10.037729,9.997729,9.989200,9.989600,9.990000,9.990000,9.997000,9.990000,9.997400,10.037400
29,10.046000,9.986000,10.000200,9.989200,9.999800,9.989600,9.999000,9.990000,9.996200,10.036200
30,10.043200,9.983200,9.990000,9.999400,9.990000,9.999800,9.989292,9.999800,9.988800,10.048800
31,10.031843,9.991843,9.997000,9.999400,9.999800,9.989600,9.999000,9.990000,9.998200,10.038200
32,10.037528,9.977528,9.999800,9.989600,9.999000,9.989600,9.998132,9.990000,9.987840,10.047840
33,10.037485,9.977485,9.990000,9.999400,9.989200,9.999982,9.990000,9.990000,9.997000,10.037000
34,10.027400,9.987400,9.989600,9.996081,9.987708,9.998893,9.999431,9.989600,9.987200,10.047200
35,10.037089,9.977089,10.000200,9.984144,9.999800,9.988981,9.989600,9.999800,9.999800,10.039800
36,10.038260,9.978260,9.990000,9.995611,9.999176,9.999003,9.999800,9.989600,9.990000,10.050000
37,10.028001,9.988001,10.000200,9.987294,9.989600,9.998850,9.989600,9.989600,9.999800,10.039800
38,10.042340,9.982340,9.990000,9.998200,9.990000,9.987583,9.997700,9.989600,9.997800,10.037800
39,10.043030,9.983030,10.000200,9.987224,10.000200,9.989482,9.999439,9.989600,9.987200,10.047200
40,10.030793,9.990793,9.990000,9.994358,9.999400,9.999902,9.990000,10.000200,9.998200,10.038200
41,10.031002,9.991002,9.994000,9.984698,9.989553,9.999509,9.990000,9.999800,9.988800,10.048800
42,10.044700,9.984700,9.986800,9.997800,9.990000,9.990000,9.999795,9.990000,9.989600,10.049600
43,10.045021,9.985021,9.991600,9.998392,9.990000,9.999526,9.989600,9.990000,9.998600,10.038600
44,10.035904,9.995904,9.990000,9.990000,9.999800,9.990000,9.989600,9.999800,9.989600,10.049600
45,10.047239,9.987239,9.999800,9.987200,9.999800,10.000200,9.999403,9.990000,9.989600,10.029600
46,10.047813,9.987813,9.990000,9.998515,9.990000,9.999620,9.990000,9.989200,9.976600,10.036600
47,10.038419,9.998419,9.990000,9.999425,9.989014,9.999800,9.989600,10.000200,9.989200,10.029200
48,10.047200,9.987200,9.999400,9.987200,9.993000,9.990000,9.993190,9.990000,9.993000,10.033000
49,10.034966,9.994966,9.990000,9.987759,9.999800,10.000200,9.989600,9.990000,9.979800,10.039800
50,10.029866,9.989866,9.994000,9.985700,9.989200,9.999800,9.987600,9.999800,9.984800,10.044800
