cross_section,width_0,width_1,width_2,width_3,width_4,width_5,width_6,width_7,width_8,width_9
0,10.044467,9.992467,9.995718,9.995247,9.993006,9.993108,9.992949,9.996047,9.978733,10.030333
1,10.037800,9.997800,9.990000,9.989200,9.999053,9.998826,9.998996,9.990000,9.985000,10.025000
2,10.044800,9.984800,9.999400,9.989600,9.997800,9.990000,9.986501,9.997000,9.986800,10.046800
3,10.043200,9.983200,9.990000,9.999000,9.989200,9.999800,9.988800,9.990000,9.999000,10.039000
4,10.032556,9.992556,9.989600,9.997400,9.998600,9.990000,9.999546,9.990000,9.997000,10.037000
5,10.042800,9.982800,9.999800,9.988400,9.999800,9.988535,9.988145,10.000200,9.988000,10.048000
6,10.045001,9.985001,9.990000,9.997000,9.999000,9.990000,9.989600,9.990000,9.997000,10.037000
7,10.033898,9.993898,9.986000,9.998600,9.989119,9.998904,9.999400,9.989600,9.990000,10.050000
8,10.049600,9.989600,9.999000,9.989200,9.999400,9.989600,9.998555,9.990000,9.989600,10.049600
9,10.035000,9.995000,9.986000,9.999000,9.999060,9.988707,9.999648,9.989600,9.999000,10.039000
10,10.040000,9.980000,9.988800,9.998600,9.989200,9.999800,9.990000,9.990000,9.997800,10.037800
11,10.027000,9.987000,10.000200,9.982400,9.999800,10.000200,9.990000,9.999800,9.989200,10.049200
12,10.031128,9.991128,9.984000,9.998200,9.989397,9.990000,9.999400,9.989200,9.989600,10.049600
13,10.042000,9.982000,9.990400,9.999800,9.990000,9.999377,9.989200,9.990000,9.999400,10.039400
14,10.033054,9.993054,9.994000,9.986800,9.998200,9.999400,9.989600,9.989600,9.997800,10.037800
15,10.035400,9.995400,9.987600,9.988800,9.989200,9.989600,10.000200,9.990000,9.988000,10.048000
16,10.045677,9.985677,9.996400,9.998201,9.999000,9.989600,9.999400,9.990000,9.988800,10.048800
17,10.035172,9.995172,9.989600,9.989600,9.999800,9.990000,9.989600,9.999800,9.999800,10.039800
18,10.045389,9.985389,9.990000,9.999400,9.989600,9.999800,9.989600,9.989200,9.996200,10.036200
19,10.037168,9.997168,9.990000,9.997997,9.989600,9.999800,9.998820,9.989600,9.988400,10.048400
20,10.045915,9.985915,9.990000,9.999790,9.999745,9.989600,9.989600,10.000200,9.988400,10.048400
21,10.035487,9.995487,9.989200,9.989220,9.999800,9.989772,9.999800,9.990000,9.998200,10.038200
22,10.043200,9.983200,9.991400,9.986400,9.990000,9.999524,9.990000,9.990000,9.997800,10.037800
23,10.039600,9.979600,9.989600,9.998600,9.989600,9.999307,9.999593,9.990000,9.988800,10.048800
24,10.028601,9.988601,9.994400,9.986800,9.998200,9.989600,9.999800,10.000200,9.989200,10.049200
25,10.030410,9.990410,9.990000,9.985200,9.996600,9.985995,9.989600,9.990000,9.999000,10.039000
26,10.044000,9.984000,9.992800,9.997800,9.988000,10.000200,9.990000,9.990000,9.997000,10.037000
27,10.041200,9.981200,9.993597,9.990000,9.999800,9.998600,9.988800,9.999800,9.987200,10.047200
28,10.033424,9.993424,9.990000,9.999000,9.990000,9.988800,9.999800,9.989600,9.998200,10.038200
29,10.043881,9.983881,9.997400,9.990000,10.000200,9.990000,9.999269,9.990000,9.989200,10.049200
30,10.042800,9.982800,9.990000,9.999000,9.990000,9.998755,9.989600,9.990000,10.000200,10.040200
31,10.035559,9.995559,9.990000,10.000200,9.999800,9.990000,9.999800,9.990000,9.998200,10.038200
32,10.045804,9.985804,9.999800,9.990000,9.999800,9.990000,10.000200,9.990000,9.990000,10.050000
33,10.036641,9.996641,9.990000,9.990000,9.989200,9.998897,9.989600,9.990000,9.999400,10.039400
34,10.045841,9.985841,9.990000,10.000200,9.988557,9.990000,9.997617,9.990000,9.996200,10.036200
35,10.046608,9.986608,9.988800,10.000200,10.000200,9.990000,9.989432,10.000200,9.988400,10.048400
36,10.037448,9.997448,9.990000,9.989600,9.998651,10.000200,9.998182,9.989600,9.989600,10.049600
37,10.047032,9.987032,9.990000,9.999800,9.989600,9.998563,9.999653,9.990000,9.999800,10.039800
38,10.037984,9.997984,9.990000,10.000200,9.987130,9.990000,9.990000,9.990000,9.997800,10.037800
39,10.047042,9.987042,10.000200,9.987781,10.000200,9.988819,9.999400,9.989200,9.988400,10.048400
40,10.034531,9.994531,9.990000,9.989600,9.997936,9.999803,9.990000,9.999800,9.999400,10.039400
41,10.034192,9.994192,9.990800,9.986601,9.984357,9.998175,9.989600,9.990000,9.996200,10.036200
42,10.044012,9.984012,9.990000,9.999800,9.987200,9.990000,9.999069,9.990000,9.990000,10.050000
43,10.037785,9.997785,9.990000,9.997400,9.996200,9.990000,9.989742,10.000200,9.989200,10.049200
44,10.044400,9.984400,9.998600,9.990000,9.999800,10.000200,9.999018,9.989600,9.999000,10.039000
45,10.035923,9.995923,9.990000,9.997773,9.989600,9.997388,9.998917,9.990000,9.990000,10.050000
46,10.043200,9.983200,9.999302,9.989600,9.999800,9.989201,9.989600,10.000200,9.989600,10.049600
47,10.043200,9.983200,9.990000,9.997800,9.988848,9.999046,9.989096,9.990000,9.999400,10.039400
48,10.034981,9.994981,9.986800,9.999400,9.987009,9.989600,9.997131,9.990000,9.997400,10.037400
49,10.043874,9.983874,9.996800,9.998200,9.999528,9.989359,10.000200,9.990000,9.988400,10.048400
50,10.036136,9.996136,9.988400,9.990000,9.996200,10.000200,9.990000,10.000200,9.999400,10.039400
51,10.047978,9.987978,9.996600,9.989252,9.986800,9.999800,9.989600,9.990000,9.996200,10.036200
52,10.046800,9.986800,9.990000,9.999800,9.988148,9.989954,9.999527,9.990000,9.989600,10.049600
53,10.035681,9.995681,9.993200,9.987600,10.000200,9.990000,9.989200,10.000200,9.989600,10.049600
54,10.036912,9.996912,9.987600,9.990000,9.989348,9.999568,9.989191,9.990000,9.999400,10.039400
55,10.046800,9.986800,9.990000,9.999800,9.988400,9.990000,9.997553,9.990000,9.997000,10.037000
56,10.033823,9.993823,9.990000,9.989600,9.999000,9.989600,9.998644,9.990000,9.987200,10.047200
