cross_section,width_0,width_1,width_2,width_3,width_4,width_5,width_6,width_7,width_8,width_9
0,10.040867,9.988867,9.995718,9.995647,9.993706,9.994082,9.995718,9.996047,9.989133,10.040733
1,10.034200,9.994200,9.990000,9.989600,9.999753,9.999800,9.990000,9.990000,9.995400,10.035400
2,10.042800,9.982800,9.990000,9.999000,9.990000,9.989600,9.990000,9.999800,9.988000,10.048000
3,10.033835,9.993835,10.000200,9.990000,9.989200,10.000200,9.998254,9.990000,9.997000,10.037000
4,10.044400,9.984400,9.990000,10.000200,9.990000,9.999054,9.997952,9.990000,9.990000,10.050000
5,10.038200,9.998200,9.990000,9.990000,9.999800,9.989434,9.989902,9.999800,9.989600,10.049600
6,10.046000,9.986000,9.999800,9.989200,9.999452,9.990000,9.990000,9.989600,9.998200,10.038200
7,10.042000,9.982000,9.990000,9.998600,9.990000,9.999379,9.999400,9.989600,9.989600,10.049600
8,10.032200,9.992200,9.990000,9.999800,10.000200,9.990000,9.999800,9.990000,9.989600,10.049600
9,10.030600,9.990600,9.997200,9.987600,9.997531,9.988624,9.999004,9.990000,9.998790,10.038790
10,10.042400,9.982400,9.990000,9.999800,9.990000,9.999728,9.990000,9.990000,9.997400,10.037400
11,10.040000,9.980000,9.994600,9.987200,9.997400,10.000200,9.990000,9.999800,9.988000,10.048000
12,10.032345,9.992345,9.990000,9.988000,9.990000,9.990000,9.999800,9.989600,9.999000,10.039000
13,10.046800,9.986800,9.990000,9.999000,9.990000,9.998927,9.989600,9.990000,9.996200,10.036200
14,10.045200,9.985200,9.989600,9.999400,9.999499,9.999333,9.989600,9.999800,9.988800,10.048800
15,10.033483,9.993483,9.986400,9.989200,9.990000,9.989200,9.999730,9.990000,9.989600,10.049600
16,10.035306,9.995306,9.986800,9.990000,9.999800,9.989600,9.999524,9.990000,9.998600,10.038600
17,10.045600,9.985600,9.990000,9.998200,10.000200,9.989200,9.988094,9.999800,9.988000,10.048000
18,10.035800,9.995800,9.990000,9.988602,9.990000,9.999963,9.989972,9.989600,9.997800,10.037800
19,10.043881,9.983881,9.990000,9.998179,9.987200,9.998961,9.998984,9.990000,9.990000,10.050000
20,10.044000,9.984000,9.990000,9.998600,10.000191,9.989272,9.989600,10.000200,9.990000,10.050000
21,10.035192,9.995192,9.988400,9.988800,9.999645,9.988643,9.999117,9.990000,9.998600,10.038600
22,10.045787,9.985787,9.999800,9.990000,9.990000,9.999377,9.990000,9.989600,9.997400,10.037400
23,10.045200,9.985200,9.990000,9.999400,9.989600,10.000200,9.999800,9.989600,9.988000,10.048000
24,10.035233,9.995233,9.990000,9.990000,9.999800,9.989600,9.999800,9.989200,9.988400,10.048400
25,10.036814,9.996814,9.989200,9.990000,9.999399,9.990000,9.990000,9.989200,9.998600,10.038600
26,10.046400,9.986400,9.990000,10.000200,9.990000,10.000200,9.990000,9.988800,9.997000,10.037000
27,10.035589,9.995589,9.989600,9.999000,9.990000,9.999400,10.000200,9.989600,9.987200,10.047200
28,10.039358,9.999358,9.990000,9.990000,9.990000,9.988668,9.999800,9.987200,9.998600,10.038600
29,10.045600,9.985600,10.000200,9.986800,10.000200,9.989186,9.989600,9.989600,9.995800,10.035800
30,10.042400,9.982400,9.990000,9.999800,9.999800,9.999800,9.999800,9.990000,9.989600,10.049600
31,10.033757,9.993757,9.990000,9.999800,9.989600,9.988800,10.000200,9.989600,9.999000,10.039000
32,10.045200,9.985200,9.999800,9.988800,9.999800,9.989415,9.999800,9.989600,9.997000,10.037000
33,10.046400,9.986400,9.990000,10.000200,9.989600,9.999800,9.988913,10.000200,9.988800,10.048800
34,10.037000,9.997000,9.990000,9.999800,9.989600,9.999002,10.000200,9.989600,9.999800,10.039800
35,10.048800,9.988800,10.000200,9.989600,9.999800,9.989959,9.990000,9.990000,9.996600,10.036600
36,10.047600,9.987600,9.999800,9.999400,10.000200,9.999642,10.000200,9.989200,9.989200,10.049200
37,10.031800,9.991800,9.990000,9.992200,9.990000,9.999000,9.989600,9.990000,9.999000,10.039000
38,10.040800,9.980800,10.000200,9.980600,9.988800,9.989200,9.997800,9.988400,9.996600,10.036600
39,10.042400,9.982400,9.990000,9.996600,9.999400,9.989600,9.999800,9.989200,9.988400,10.048400
40,10.034200,9.994200,9.995000,9.984732,9.999800,9.999694,9.989600,9.997000,9.999000,10.039000
41,10.035792,9.995792,9.987200,9.989200,9.989200,9.999135,9.990000,9.990000,9.995400,10.035400
42,10.044000,9.984000,9.992000,9.999800,9.989462,9.989808,9.999400,9.989600,9.986400,10.046400
43,10.039470,9.979470,9.987200,9.998600,9.990000,9.999126,9.990000,9.990000,9.996200,10.036200
44,10.029400,9.989400,9.989600,9.989200,9.999000,9.989640,9.989200,9.999800,9.989600,10.049600
45,10.039464,9.979464,9.995800,9.989600,9.998600,9.999204,9.999101,9.990000,9.990000,10.050000
46,10.030770,9.990770,9.990000,10.000200,9.990000,9.999217,9.998441,9.990000,9.998200,10.038200
47,10.034200,9.994200,9.989600,9.999400,9.987359,9.989678,9.989922,9.999800,9.989200,10.049200
48,10.045600,9.985600,9.999800,9.986800,9.999800,9.989600,9.998411,9.989600,9.989200,10.049200
49,10.035400,9.995400,9.990000,9.987200,9.999000,9.997400,9.989600,9.990000,9.998600,10.038600
50,10.046215,9.986215,9.990000,9.996600,9.990000,9.998200,9.989600,9.999400,9.989600,10.049600
51,10.046028,9.986028,9.990000,9.997800,9.989600,9.997663,9.999800,9.990000,9.988400,10.048400
52,10.036053,9.996053,9.989600,9.989600,9.990000,9.989200,9.999800,9.989600,9.999800,10.039800
53,10.046800,9.986800,10.000200,9.989600,9.999800,9.989200,9.989600,9.990000,9.996200,10.036200
54,10.046400,9.986400,9.990000,10.000200,9.990000,9.999800,9.989600,9.999800,9.987200,10.047200
55,10.037800,9.997800,9.990000,9.990000,9.989600,9.989200,9.999422,9.989600,9.996200,10.036200
56,10.045600,9.985600,9.998200,9.988400,9.999800,9.989600,9.998503,9.990000,9.988000,10.048000
57,10.042400,9.982400,9.990000,10.000200,9.989600,9.999800,9.989600,10.000200,9.988800,10.048800
58,10.032404,9.992404,9.986400,10.000200,9.999800,9.989200,9.998625,9.989200,9.996600,10.036600
59,10.040400,9.980400,10.000200,9.990000,9.999400,9.998858,9.989461,9.999800,9.989600,10.049600
60,10.038000,9.978000,10.000200,9.988000,9.999400,10.000200,9.989163,9.989600,9.997400,10.037400
61,10.027795,9.987795,9.990000,9.999400,9.989600,9.990000,10.000200,9.990000,9.989200,10.049200
62,10.029200,9.989200,9.990000,9.987967,9.999800,9.988060,9.999479,9.989600,9.989600,10.049600
63,10.041107,9.981107,10.000200,9.989200,9.989600,9.998600,9.989600,9.990000,9.998600,10.038600
64,10.031167,9.991167,9.990000,9.990000,9.988123,9.999000,9.989600,9.999800,9.989600,10.049600
65,10.042400,9.982400,10.000200,9.996473,9.999800,9.989600,9.999800,9.990000,9.987200,10.047200
66,10.035893,9.995893,9.990000,9.988000,9.999800,9.998664,9.990000,9.990000,9.998200,10.038200
67,10.036227,9.996227,9.990000,9.987658,9.989494,9.999800,9.990000,9.999800,9.988800,10.048800
68,10.047200,9.987200,9.989600,9.997085,9.990000,9.989600,9.999400,9.989200,9.990000,10.050000
69,10.036740,9.996740,9.990000,9.988598,9.998110,9.989654,9.999999,9.990000,9.999512,10.039512
70,10.036075,9.996075,9.989200,9.989761,9.999400,10.000200,9.999400,9.989600,9.995400,10.035400
71,10.047200,9.987200,9.990000,9.998243,9.989124,10.000200,9.987110,10.000200,9.986800,10.046800
